SIF_UUID,PROGRAM_CODE,MANIFEST_ID
68891364-9f90-4681-9fe2-a6873a989670,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a52a-978132849778
fd4e0e35-866a-4d3c-ac89-6f7cecaa3263,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a50a-978132849779
fd4e0e35-866a-4d3c-ac89-6f7cecaa3263,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a44a-978132875782
fd4e0e35-866a-4d3c-ac89-6f7cecaa3263,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
5abc4b89-6070-404c-a047-5de30cc382a5,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a44a-978132875782
5abc4b89-6070-404c-a047-5de30cc382a5,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a48a-978132849773
ae2b353a-58da-41e3-89f3-43cee7a4a045,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a52a-978132849778
01744447-31a1-4694-aa61-f852d273f54a,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a46a-978132875776
01744447-31a1-4694-aa61-f852d273f54a,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a48a-978132849773
abd0ec67-beb8-4c6b-9203-145268b34ff0,SCI_NA18E_SCIDIM_MODJ,I_13aaaaaa-aaaa-4aaa-a3ea-978054488233
abd0ec67-beb8-4c6b-9203-145268b34ff0,SCI_NA18E_SCIDIM_MODC,I_13aaaaaa-aaaa-4aaa-a42a-978054488226
abd0ec67-beb8-4c6b-9203-145268b34ff0,SCI_NA18S_SCIDIM_ModC,I_13aaaaaa-aaaa-4aaa-a4ca-978132875778
abd0ec67-beb8-4c6b-9203-145268b34ff0,SCI_NA18S_SCIDIM_ModB,I_13aaaaaa-aaaa-4aaa-a4ea-978132875777
abd0ec67-beb8-4c6b-9203-145268b34ff0,SCI_NA18S_SCIDIM_ModE,I_13aaaaaa-aaaa-4aaa-a48a-978132875780
cbc500d7-0c51-479c-8e23-897f24e080f6,ELA_NGL_G7_TX,I_13aaaaaa-aaaa-4aaa-a3ca-978132847640
cbc500d7-0c51-479c-8e23-897f24e080f6,ELA_NGL_G6_TX,I_13aaaaaa-aaaa-4aaa-a48a-978132847639
7935be02-ecd6-4f9c-8bd9-42622ca3f01e,SCI_FL19S_FLSCI_G1,I_13aaaaaa-aaaa-4aaa-a42a-978132854923
d096c7fc-117b-4140-be3d-6d74de59c02b,ELA_NGL_G7_NA,I_13aaaaaa-aaaa-4aaa-a40a-978132847519
d2246dad-b53a-425e-9321-70aefebe4453,SCI_NA18E_SCIDIM_MODJ,I_13aaaaaa-aaaa-4aaa-a44a-978054488245
fe92ef8d-a6b9-49c1-b763-b9780846c64e,SS_KD_NL6,I_13aaaaaa-aaaa-4aaa-a40a-978132884307
fe92ef8d-a6b9-49c1-b763-b9780846c64e,SS_KD_NL4,I_13aaaaaa-aaaa-4aaa-a3aa-978132884305
fe92ef8d-a6b9-49c1-b763-b9780846c64e,SCI_NA18E_SCIDIM_MODK,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
fe92ef8d-a6b9-49c1-b763-b9780846c64e,SS_KD_NL2,I_13aaaaaa-aaaa-4aaa-a48a-978132888655
2ead581d-dfe8-47bb-8ed6-1cd545aad58b,SCI_FL19E_FLSCI_G8,I_13aaaaaa-aaaa-4aaa-a42a-978132845845
36d3110c-514a-4665-b2f1-148d2e9d17a9,ELA_NGL_G7_NA,I_13aaaaaa-aaaa-4aaa-a40a-978132847519
3acce365-7093-4703-8a79-2fd63f7597e1,SCI_NA18E_SCIDIM_MODK,I_13aaaaaa-aaaa-4aaa-a42a-978054488246
dbaab5a3-cb3d-46cf-9ec7-9ffcf79855a5,ELA_IR_WW_G3_NA,I_13aaaaaa-aaaa-4aaa-a46a-978132846952
dbaab5a3-cb3d-46cf-9ec7-9ffcf79855a5,ELA_IR_G5_NA,I_13aaaaaa-aaaa-4aaa-a4ca-978132848548
dbaab5a3-cb3d-46cf-9ec7-9ffcf79855a5,ELA_IR_GK_NA,I_13aaaaaa-aaaa-4aaa-a46a-978132854961
dbaab5a3-cb3d-46cf-9ec7-9ffcf79855a5,ELA_IR_G2_NA,I_13aaaaaa-aaaa-4aaa-a42a-978132854963
dbaab5a3-cb3d-46cf-9ec7-9ffcf79855a5,ELA_IR_G2_NA,I_13aaaaaa-aaaa-4aaa-a46a-978132854956
dbaab5a3-cb3d-46cf-9ec7-9ffcf79855a5,ELA_IR_WW_G2_NA,I_13aaaaaa-aaaa-4aaa-a44a-978035832576
d50f6de9-8d5b-4697-90ec-fd7649fcb528,ELA_IR_G5_NA,I_13aaaaaa-aaaa-4aaa-a44a-978035805297
d50f6de9-8d5b-4697-90ec-fd7649fcb528,ELA_IR_G4_NA,I_13aaaaaa-aaaa-4aaa-a44a-978132848547
d50f6de9-8d5b-4697-90ec-fd7649fcb528,ELA_IR_GK_NA,I_13aaaaaa-aaaa-4aaa-a4aa-978035805299
742132fa-643c-402d-8ad0-4231f041f435,SCI_NA18E_SCIDIM_MODH,I_13aaaaaa-aaaa-4aaa-a3ea-978054488243
742132fa-643c-402d-8ad0-4231f041f435,SCI_NA18E_SCIDIM_G05,I_13aaaaaa-aaaa-4aaa-a38a-978132845063
eaa39ae5-d209-4ade-8903-d92adcf9f5ee,SS_KD_NL3,I_13aaaaaa-aaaa-4aaa-a3ca-978132884304
eaa39ae5-d209-4ade-8903-d92adcf9f5ee,SS_KD_NL3,I_13aaaaaa-aaaa-4aaa-a50a-978132888656
d72c34ee-932c-4be3-838d-b30702f71f96,SS_NL18E_AHR,I_13aaaaaa-aaaa-4aaa-a48a-978054467399
2dfd210d-da05-4113-b777-5722005d8c6d,SCI_NA18E_SCIDIM_MODA,I_13aaaaaa-aaaa-4aaa-a42a-978054488236
2dfd210d-da05-4113-b777-5722005d8c6d,SCI_NA18E_SCIDIM_MODH,I_13aaaaaa-aaaa-4aaa-a3ea-978054488243
2dfd210d-da05-4113-b777-5722005d8c6d,SCI_NA18E_SCIDIM_MODG,I_13aaaaaa-aaaa-4aaa-a3aa-978054488230
2dfd210d-da05-4113-b777-5722005d8c6d,SCI_NA18E_SCIDIM_MODD,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
48a4a5c7-5687-4838-bab9-23cc49212dad,SS_NL18E_HS_AH,I_13aaaaaa-aaaa-4aaa-a48a-978132891689
48a4a5c7-5687-4838-bab9-23cc49212dad,SS_NL18E_PSY,I_13aaaaaa-aaaa-4aaa-a42a-978054492809
d97c7a03-176c-4ac7-91af-c6d82be6d18c,SCI_NA18E_SCIDIM_G05,I_13aaaaaa-aaaa-4aaa-a38a-978054470920
a8d19233-22b9-47fd-bd4c-09473181ab52,SS_NL18E_USH_CWTP,I_13aaaaaa-aaaa-4aaa-a44a-978054467391
7c2208d7-3ab6-4d45-975c-ebde11d92e80,SS_NL18E_PSY,I_13aaaaaa-aaaa-4aaa-a42a-978054492809
cdc34a82-bf69-46c5-aff2-7ba5a77782a8,SCI_NA18E_SCIDIM_MODD,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
59251da9-1b93-40a2-95b1-b0b52d949550,SS_NL18E_HS_AH,I_13aaaaaa-aaaa-4aaa-a3ca-978054445416
7cb66e72-f968-4438-b069-c0ae618becc5,SCI_NA18E_SCIDIM_MODH,I_13aaaaaa-aaaa-4aaa-a42a-978054488231
7cb66e72-f968-4438-b069-c0ae618becc5,SCI_NA18E_SCIDIM_MODC,I_13aaaaaa-aaaa-4aaa-a48a-978054488238
7cb66e72-f968-4438-b069-c0ae618becc5,SCI_NA18E_SCIDIM_MODK,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
7cb66e72-f968-4438-b069-c0ae618becc5,SCI_NA18E_SCIDIM_G04,I_13aaaaaa-aaaa-4aaa-a44a-978054470919
7cb66e72-f968-4438-b069-c0ae618becc5,SCI_NA18E_SCIDIM_G05,I_13aaaaaa-aaaa-4aaa-a38a-978132845063
7cb66e72-f968-4438-b069-c0ae618becc5,SCI_NA18E_SCIDIM_G02,I_13aaaaaa-aaaa-4aaa-a3ea-978054470917
de9ca3bb-3c5b-4712-afaf-80d3a4b7fa1f,SS_CA19E_HS_G11_AHR,I_13aaaaaa-aaaa-4aaa-a46a-978132881725
c7da202c-7018-4329-9031-c38fb0a243bb,SCI_NA18E_SCIDIM_MODI,I_13aaaaaa-aaaa-4aaa-a40a-978054488232
4a33ee83-4d77-49d8-bc03-dba6af2b2ba5,SS_NL18E_USH_CWTP,I_13aaaaaa-aaaa-4aaa-a44a-978054467391
3bb3c99d-729f-4957-b705-e37c7b8bd909,SCI_NA18E_SCIDIM_MODG,I_13aaaaaa-aaaa-4aaa-a3aa-978054488230
3bb3c99d-729f-4957-b705-e37c7b8bd909,SCI_NA18E_SCIDIM_MODB,I_13aaaaaa-aaaa-4aaa-a4aa-978054488237
567c6a04-ff84-4c4a-ad82-01232a3e5619,SS_KD_NL1,I_13aaaaaa-aaaa-4aaa-a40a-978132884302
567c6a04-ff84-4c4a-ad82-01232a3e5619,SS_KD_NL3,I_13aaaaaa-aaaa-4aaa-a50a-978132888656
0adb63c5-3830-481f-b917-eb331330935b,SCI_NA18E_SCIDIM_GK,I_13aaaaaa-aaaa-4aaa-a42a-978132845048
866e4697-949a-402d-9f91-19ce770bfb90,SCI_NA18E_SCIDIM_G03,I_13aaaaaa-aaaa-4aaa-a3ca-978132845061
866e4697-949a-402d-9f91-19ce770bfb90,SCI_NA18E_SCIDIM_G04,I_13aaaaaa-aaaa-4aaa-a44a-978054470919
07fcb440-f302-4f0c-b7f4-f415f7ee2e59,SCI_NA18E_SCIDIM_MODK,I_13aaaaaa-aaaa-4aaa-a42a-978054488246
07fcb440-f302-4f0c-b7f4-f415f7ee2e59,SCI_NA18E_SCIDIM_MODH,I_13aaaaaa-aaaa-4aaa-a42a-978054488231
07fcb440-f302-4f0c-b7f4-f415f7ee2e59,SCI_NA18E_SCIDIM_MODB,I_13aaaaaa-aaaa-4aaa-a46a-978054488224
07fcb440-f302-4f0c-b7f4-f415f7ee2e59,SCI_NA18E_SCIDIM_MODL,I_13aaaaaa-aaaa-4aaa-a4aa-978054488247
07fcb440-f302-4f0c-b7f4-f415f7ee2e59,SCI_NA18E_SCIDIM_MODH,I_13aaaaaa-aaaa-4aaa-a3ea-978054488243
0eb45066-d790-4700-80b6-94a0f1fd8c7a,SCI_NA18E_SCIDIM_G05,I_13aaaaaa-aaaa-4aaa-a38a-978054470920
0eb45066-d790-4700-80b6-94a0f1fd8c7a,SCI_NA18E_SCIDIM_G02,I_13aaaaaa-aaaa-4aaa-a3ea-978054470917
f52d9d20-a942-4323-80c8-04d38d9b88ae,SCI_NA18E_SCIDIM_G01,I_13aaaaaa-aaaa-4aaa-a40a-978132845059
74d31f91-1c45-423f-8115-1b7f6854a2f9,SS_KD_NL5_BCW,I_13aaaaaa-aaaa-4aaa-a4ea-978132886578
43644277-7aa9-47fe-b936-11c4cfe97ecc,SCI_NA18E_SCIDIM_G04,I_13aaaaaa-aaaa-4aaa-a44a-978054470919
dbfcc0e8-24a7-4b86-b52e-21fdfc99906a,SS_NL18E_HS_WH,I_13aaaaaa-aaaa-4aaa-a3ca-978132891704
786e4fe9-9228-4619-9b5f-53d3028021bf,SCI_NA18E_SCIDIM_MODI,I_13aaaaaa-aaaa-4aaa-a40a-978054488232
d6f26131-3839-4288-bb33-93b34eadefd3,SS_NL18E_MS_AWC,I_13aaaaaa-aaaa-4aaa-a3ea-978054467423
b66e0234-2dba-4a03-9654-2988f7623013,SCI_FL19E_FLSCI_PHYSCI,I_13aaaaaa-aaaa-4aaa-a3ea-978132847070
b66e0234-2dba-4a03-9654-2988f7623013,SCI_FL19E_FLSCI_PHYSCI,I_13aaaaaa-aaaa-4aaa-a46a-978132845848
834588ba-480c-4570-b9d5-50db31636e7c,SS_NL18E_HS_WH,I_13aaaaaa-aaaa-4aaa-a48a-978054467359
65f18a78-3416-4515-a2fe-e2c4ee188d6c,SS_FL18E_USH1877,I_13aaaaaa-aaaa-4aaa-a3ea-978132891144
8d2539a0-280d-4212-ac8e-c68e983f1ed3,SS_FL18E_USH1877,I_13aaaaaa-aaaa-4aaa-a3ea-978132891144
59821cee-6c6b-461a-88e5-fa32e8298455,SCI_FL19E_FLSCI_LIFE,I_13aaaaaa-aaaa-4aaa-a42a-978132847068
caaad8e5-8620-4ca1-b07a-7672adbb8004,SCI_FL19E_FLSCI_EARTH,I_13aaaaaa-aaaa-4aaa-a40a-978132847069
caaad8e5-8620-4ca1-b07a-7672adbb8004,SCI_FL19E_FLSCI_PHYSCI,I_13aaaaaa-aaaa-4aaa-a46a-978132845848
6a431e7a-3e73-4b66-baed-1a4adedc59af,SS_NL18E_HS_AH,I_13aaaaaa-aaaa-4aaa-a48a-978132891689
48ae9b28-4f68-40fc-957d-1bbec5b22bb6,SCI_FL19E_FLSCI_G5,I_13aaaaaa-aaaa-4aaa-a42a-978132845890
69ae7468-445f-4297-bba9-015c54d67bbc,SCI_NA18E_SCIDIM_G02,I_13aaaaaa-aaaa-4aaa-a3ea-978054470917
69ae7468-445f-4297-bba9-015c54d67bbc,SCI_NA18E_SCIDIM_G01,I_13aaaaaa-aaaa-4aaa-a40a-978132845059
92ab1d6d-4488-4254-8053-1c2aa964e5fe,SS_NL18E_ECON,I_13aaaaaa-aaaa-4aaa-a40a-978054492805
88dc14c2-b7f0-4cbe-b421-28a62c1715c1,SS_NL18E_SOC,I_13aaaaaa-aaaa-4aaa-a44a-978054492813
dd4c6ec8-1391-40ae-bd96-273a037c2c3c,SS_NL18E_MS_AWC,I_13aaaaaa-aaaa-4aaa-a3ea-978054467423
c20c7ede-7ef3-49a2-8850-fdf7d89f6e24,SCI_NA18E_SCIDIM_MODL,I_13aaaaaa-aaaa-4aaa-a44a-978054488235
c20c7ede-7ef3-49a2-8850-fdf7d89f6e24,SCI_NA18E_SCIDIM_G04,I_13aaaaaa-aaaa-4aaa-a44a-978054470919
fed7e197-f67d-4f82-bbe0-023d9ca339dc,SCI_NA18E_SCIDIM_G05,I_13aaaaaa-aaaa-4aaa-a38a-978054470920
fed7e197-f67d-4f82-bbe0-023d9ca339dc,SCI_NA18E_SCIDIM_G05,I_13aaaaaa-aaaa-4aaa-a38a-978132845063
1e6c6619-a11e-4c94-b7d5-bbef44c1be95,SS_KD_NL5_RTP,I_13aaaaaa-aaaa-4aaa-a4ca-978132886584
5b5bf3ea-afe2-4181-bb4c-79bbbcaad31e,SS_KD_NL5,I_13aaaaaa-aaaa-4aaa-a42a-978132884306
a127852e-c2ca-4a3a-990c-10398d46846d,SCI_NA18E_SCIDIM_G03,I_13aaaaaa-aaaa-4aaa-a3ca-978132845061
04e613dd-90d4-4ec9-824c-31a465d6b9ca,SS_KD_NL1,I_13aaaaaa-aaaa-4aaa-a4aa-978132888654
66c5eb3f-6140-4f26-9909-9b874c220810,SS_KD_NL6,I_13aaaaaa-aaaa-4aaa-a40a-978132884307
66c5eb3f-6140-4f26-9909-9b874c220810,SS_KD_NL2,I_13aaaaaa-aaaa-4aaa-a3ea-978132884303
5f1b8c9f-800b-49d8-84f1-8d81e47530f5,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a46a-978132849784
e68d2803-566b-4696-b635-1f20cd20137f,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a48a-978132875785
c3b35d84-5019-41cf-b7b3-a370dbc6f9dc,SS_KD_NL4,I_13aaaaaa-aaaa-4aaa-a3aa-978132884305
ba83f355-da0c-4454-9cc1-961eff2e4f15,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a4ca-978132875783
29d5de20-bfac-4381-acc1-3b80205880bd,SS_NL18E_USH1914,I_13aaaaaa-aaaa-4aaa-a40a-978054467383
15f0cc6d-217e-47a1-b11b-0b6b7df71095,SCI_NA18E_SCIDIM_MODF,I_13aaaaaa-aaaa-4aaa-a46a-978054488229
15f0cc6d-217e-47a1-b11b-0b6b7df71095,SCI_NA18E_SCIDIM_MODA,I_13aaaaaa-aaaa-4aaa-a42a-978054488236
15f0cc6d-217e-47a1-b11b-0b6b7df71095,SCI_NA18E_SCIDIM_MODI,I_13aaaaaa-aaaa-4aaa-a46a-978054488244
15f0cc6d-217e-47a1-b11b-0b6b7df71095,SCI_NA18E_SCIDIM_MODC,I_13aaaaaa-aaaa-4aaa-a48a-978054488238
15f0cc6d-217e-47a1-b11b-0b6b7df71095,SCI_NA18E_SCIDIM_MODE,I_13aaaaaa-aaaa-4aaa-a44a-978054488240
5788107b-6d17-4296-acbb-6d86a4e0ea0e,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a44a-978132875782
24aa25e5-2282-4635-9b12-cdc85ad37b55,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a4ea-978132875787
7b85f5df-1fe8-40ce-a46f-345696f0990b,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a46a-978132875776
72183edf-3f8c-4f4b-8885-aa393d863b53,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a4ea-978132875787
72183edf-3f8c-4f4b-8885-aa393d863b53,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
d29270a1-b98f-4798-ad2d-56a41a88c704,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
d29270a1-b98f-4798-ad2d-56a41a88c704,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a50a-978132849779
214b0d78-9357-48c6-acec-8bf4f7841129,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a4ea-978132875787
fd888258-b6e8-401b-8818-190f092e26bb,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a50a-978132849779
e9ae3905-00f8-4e37-acdb-aaab6ee05c2e,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
e9ae3905-00f8-4e37-acdb-aaab6ee05c2e,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a4ea-978132875787
4bac2537-538e-4fd4-ad41-e185d0574c27,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a4ca-978132875783
b67ec2f8-180e-44f9-88e7-91adce31bd4b,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
8618f10d-7b3c-4c39-83d0-5582a3ab2a47,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
7f8787ba-0ea7-431c-9e08-9376246760a6,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a46a-978132849784
bb52a779-551e-4ec2-b9b3-7de2deaebf15,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a4ea-978132875787
6578f29d-9895-4f8b-aac0-aadacfbc2ddf,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a46a-978132875776
d5e4233a-f803-4826-8440-aa6ff93f9673,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
28d8bd1d-622b-4169-beb5-ec1ee075b90c,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
b0f9cebe-9d72-4154-be5e-f1dc382a27ed,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
9eeddfeb-a582-4a11-874f-07d4a5dd6868,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a50a-978132849779
e9ff9c28-ca62-4af4-896a-2c43187bf65e,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
e9ff9c28-ca62-4af4-896a-2c43187bf65e,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a46a-978132875776
e9ff9c28-ca62-4af4-896a-2c43187bf65e,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
acbf4d84-e3f5-4d19-b8e7-ccc6999cf803,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
708bca02-c02a-4ae7-b1c4-307d96b7b12f,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
55ab8465-e8b9-4a52-a174-bc31db73b598,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a48a-978132849773
0be87535-cffe-42d2-bea6-dbc61bf92d09,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a44a-978132875782
c58e9121-404f-498c-bb35-4fd0f6be5f40,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a4ca-978132875783
8175d988-d7a1-41cd-b6d7-115cf909cff8,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
8175d988-d7a1-41cd-b6d7-115cf909cff8,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a48a-978132849773
5f352f47-84d9-400d-b850-4f84a1b8d948,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
598fe3c9-ca39-4a02-980c-c738189ad483,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
36cba50b-b280-41d6-a106-3fc0053494fc,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
8bf43718-f857-42ea-9856-e30fb9d76023,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a48a-978132849773
e4a9aac4-69a5-45bf-be19-09688fa718f7,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a46a-978132875776
973b10ba-12c0-4fff-9e48-e5b70955be03,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a52a-978132849778
973b10ba-12c0-4fff-9e48-e5b70955be03,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a50a-978132849779
12c4ef41-aad0-4b4f-b8f3-5003405a6bd4,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a44a-978132875782
49f54c72-72f9-4b16-b03e-372d1e19b055,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
238efc68-3723-4eac-85b3-0f068767da91,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a48a-978132875785
d8491753-16b7-4754-88f4-636ac2fc552c,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
cec0208c-e00a-464e-8c63-f51b938a1493,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a50a-978132849779
cec0208c-e00a-464e-8c63-f51b938a1493,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a44a-978132875782
ef38b6ab-04a8-4407-b1dc-c13b8621b07a,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a48a-978132849773
ef38b6ab-04a8-4407-b1dc-c13b8621b07a,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
2fbcc77e-a9a9-4822-aad4-815592a1e0a9,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a4ea-978132875787
2fbcc77e-a9a9-4822-aad4-815592a1e0a9,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
c2e4f224-822b-4d2e-8ade-d74d5382894a,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a4ea-978132875787
98d341b7-aa3b-47a1-ab0c-ac4c842a80ec,SCI_NA18E_SCIDIM_MODK,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
8ff24f4d-dbf5-41da-badf-b09a6bf53330,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a48a-978132875785
8ff24f4d-dbf5-41da-badf-b09a6bf53330,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
063c5a9a-cb81-4274-8bf9-fb78d1853911,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a4ea-978132875787
3427c9a0-c658-4d53-8e3b-12dddba8ef05,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a44a-978132875782
3427c9a0-c658-4d53-8e3b-12dddba8ef05,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
05f63128-f326-4056-87c0-e473c2d3862f,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a46a-978132849784
5a05a014-0524-4014-ab2f-463e024e8378,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a46a-978132875776
00062f53-b6ec-4d3e-b051-3182d5050236,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a48a-978132875785
9b5f3a87-c162-409b-9591-a0d7d144efbd,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a48a-978132875785
0c7170ce-23ca-4cb7-8a9c-f3a481b2bb65,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
8b9736ed-4991-4445-930f-2dfebbe29006,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
8b9736ed-4991-4445-930f-2dfebbe29006,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a50a-978132849779
3899761a-fe94-428f-a597-68232b451613,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a4ca-978132875783
78d0092c-5445-40c8-b5aa-839a3ee2e87c,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a46a-978132875776
78d0092c-5445-40c8-b5aa-839a3ee2e87c,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
2f12d44c-e79c-4a2d-b501-a0c89487581c,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
49cae094-b034-47a0-b371-bbd41335c47a,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a4ea-978132875787
49cae094-b034-47a0-b371-bbd41335c47a,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a4ca-978132875783
49cae094-b034-47a0-b371-bbd41335c47a,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a48a-978132875785
49cae094-b034-47a0-b371-bbd41335c47a,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a46a-978132849784
b5763949-7ee1-43f3-8ac5-03fa82093f47,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a4ea-978132875787
d487da95-0cf7-4a3e-ada4-b55be9e3095c,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a48a-978132849773
